"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00021190",257,37,25,0,0,12,5,0,0,1,7,12,0,8,0,4,65,10,1,0,8,1,0,11,8,0,3,10,10,34,6,12,5,1,0,0,10,57,6,3,1,2,2,0,2,0,0,19,12,6,1,30,0,0,16,9,0,5,26,20,5,3,5,5,2,6,6,13,2,2,2,0,0,0,2,0,1,0,1,0,8,0,0,7,1,8,6,5,0,1,2,2,0,0,0,20,17,16,1,0,3,2,1,3,2,0,1,0,1,1,1,0,0,28,1,0,1,0,27,1,4,0,2,2,18
"E00021191",163,10,5,0,0,3,1,0,0,0,1,5,0,4,0,1,39,8,1,0,7,0,0,5,3,1,1,6,6,20,2,6,1,1,0,0,10,34,5,3,1,1,1,0,1,3,3,9,7,1,1,16,0,1,5,7,0,3,21,17,1,4,5,5,2,4,4,14,0,0,2,0,0,0,2,0,0,0,0,0,12,2,0,10,0,6,5,5,0,0,1,1,0,0,0,19,17,17,0,0,2,2,0,5,1,0,0,1,0,4,4,0,0,15,1,0,0,1,14,0,1,3,0,0,10
"E00021192",116,6,5,1,0,0,0,0,0,0,4,1,0,0,0,1,16,4,2,0,2,0,0,2,0,0,2,4,4,6,1,2,1,1,0,0,1,17,1,0,0,1,5,0,5,1,1,2,1,0,1,8,0,0,2,5,0,1,15,8,1,2,3,2,0,7,7,8,0,0,2,0,0,1,1,0,2,1,1,0,4,0,0,4,0,5,4,1,0,3,1,1,0,0,0,18,15,11,2,2,3,3,0,13,5,1,0,3,1,8,7,0,1,18,0,0,0,0,18,1,0,3,1,0,13
"E00021193",246,32,26,2,0,15,5,0,0,1,3,6,0,2,0,4,90,26,0,2,22,0,2,10,8,0,2,11,11,43,13,14,5,1,0,0,10,77,9,0,3,6,4,1,3,0,0,24,18,5,1,40,0,2,23,13,0,2,17,14,5,3,2,3,1,3,3,5,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,3,0,4,3,1,1,1,1,1,0,0,0,9,8,6,2,0,1,1,0,3,2,0,2,0,0,1,1,0,0,9,0,0,0,0,9,3,0,0,0,0,6
"E00021194",197,13,9,0,0,0,0,4,1,0,4,4,0,2,0,2,33,2,0,1,1,0,0,3,2,0,1,15,15,13,2,7,2,1,0,1,0,30,1,0,0,1,1,0,1,0,0,13,8,5,0,15,0,1,7,6,0,1,28,22,3,6,5,8,0,6,6,16,0,0,1,0,1,0,0,0,0,0,0,0,15,1,1,11,2,14,10,8,0,2,4,1,2,0,1,25,18,14,3,1,7,5,2,13,3,1,1,1,0,10,10,0,0,25,2,1,0,1,23,3,3,4,0,0,13
"E00021195",150,7,4,0,0,0,1,2,0,0,1,3,0,3,0,0,21,3,0,1,1,0,1,2,2,0,0,6,6,10,2,4,0,1,0,0,3,24,0,0,0,0,3,0,3,3,3,10,9,1,0,8,0,1,2,3,0,2,11,10,1,4,1,3,1,1,1,11,0,0,0,0,0,0,0,0,2,2,0,0,9,1,0,8,0,13,12,9,0,3,1,0,0,1,0,27,23,22,1,0,4,4,0,15,2,1,1,0,0,13,12,1,0,21,0,0,0,0,21,1,1,7,1,1,10
"E00021196",111,8,4,1,0,1,0,0,0,0,2,4,0,3,0,1,17,2,0,0,2,0,0,4,2,0,2,4,4,7,0,3,1,1,0,0,2,19,0,0,0,0,4,1,3,0,0,6,5,1,0,9,0,1,3,4,0,1,10,6,1,1,0,4,0,4,4,9,0,0,3,0,0,1,2,0,0,0,0,0,6,0,0,6,0,6,6,5,0,1,0,0,0,0,0,14,14,11,2,1,0,0,0,9,2,1,0,0,1,7,7,0,0,19,2,0,0,2,17,0,0,7,1,1,8
"E00021197",245,19,11,1,1,6,3,0,0,0,0,8,0,3,0,5,82,12,1,1,8,0,2,6,2,2,2,11,11,53,10,17,6,2,1,0,17,69,9,2,4,3,3,1,2,0,0,20,16,3,1,37,0,2,13,13,0,9,14,9,0,4,1,3,1,5,5,11,0,0,3,0,1,0,2,0,3,3,0,0,5,1,0,4,0,11,4,2,0,2,7,3,2,1,1,16,16,10,6,0,0,0,0,7,1,0,0,0,1,6,6,0,0,16,0,0,0,0,16,1,1,3,0,3,8
"E00021198",110,12,4,0,0,1,0,0,0,0,3,8,0,6,0,2,18,2,1,0,1,0,0,5,3,1,1,4,4,7,1,1,1,0,0,0,4,15,2,0,0,2,3,1,2,0,0,4,3,1,0,6,0,1,2,2,0,1,14,14,1,4,4,5,0,0,0,13,0,0,3,0,3,0,0,0,1,0,1,0,9,0,0,9,0,8,6,4,0,2,2,0,2,0,0,17,13,10,0,3,4,3,1,1,0,0,0,0,0,1,1,0,0,12,0,0,0,0,12,1,1,6,0,0,4
"E00021199",78,4,1,0,0,1,0,0,0,0,0,3,0,1,0,2,15,1,0,0,1,0,0,3,1,0,2,5,5,6,0,1,1,2,0,0,2,15,1,0,0,1,3,1,2,0,0,3,2,1,0,8,0,0,3,3,0,2,10,8,3,1,0,3,1,2,2,4,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,9,6,5,0,1,3,1,1,1,0,3,2,2,0,0,1,1,0,5,1,0,1,0,0,4,3,0,1,13,0,0,0,0,13,0,3,5,0,0,5
"E00021200",126,8,4,0,1,2,0,0,0,0,1,4,0,3,0,1,23,4,0,0,4,0,0,6,3,1,2,3,3,10,1,7,0,0,0,0,2,20,2,1,1,0,2,0,2,0,0,5,2,2,1,11,0,0,1,9,0,1,8,5,0,1,4,0,0,3,3,10,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,9,0,6,5,3,0,2,1,0,0,1,0,18,16,14,1,1,2,2,0,11,2,0,0,0,2,9,9,0,0,22,0,0,0,0,22,0,5,3,0,2,12
"E00021201",136,7,4,0,0,1,2,0,0,0,1,3,0,1,0,2,29,3,0,0,3,0,0,3,1,0,2,9,9,14,0,7,3,1,0,1,2,37,3,1,0,2,3,0,3,1,1,18,12,5,1,12,0,2,6,4,0,0,10,8,1,1,2,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,11,8,5,0,3,3,2,0,0,1,15,12,9,2,1,3,2,1,8,1,0,0,1,0,7,5,1,1,17,0,0,0,0,17,0,2,4,0,1,10
"E00021202",85,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,17,1,0,0,1,0,0,0,0,0,0,5,5,11,0,4,2,0,1,0,4,12,1,0,1,0,1,1,0,0,0,1,1,0,0,9,0,0,1,6,0,2,6,3,1,0,2,0,0,3,3,11,0,0,0,0,0,0,0,0,1,0,0,1,10,1,0,9,0,6,6,3,0,3,0,0,0,0,0,13,8,7,1,0,5,2,3,7,2,0,0,1,1,5,5,0,0,11,1,0,1,0,10,1,1,4,0,0,4
"E00021203",100,6,0,0,0,0,0,0,0,0,0,6,0,2,1,3,17,2,0,0,2,0,0,3,0,0,3,2,2,10,2,4,1,0,1,0,2,13,0,0,0,0,1,0,1,1,1,3,1,2,0,8,0,1,0,5,0,2,9,9,2,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,4,1,0,3,4,1,1,2,0,16,12,10,0,2,4,3,1,8,5,1,2,0,2,3,3,0,0,15,1,0,1,0,14,0,2,3,0,0,9
"E00021204",163,13,6,0,1,3,0,0,0,1,1,7,0,5,0,2,36,8,0,0,8,0,0,7,3,1,3,6,6,15,2,7,3,0,0,0,3,34,5,0,1,4,6,1,5,0,0,9,6,2,1,14,0,0,7,5,0,2,13,12,3,0,4,4,1,1,1,12,0,0,2,1,0,1,0,0,1,1,0,0,9,2,0,6,1,8,6,5,0,1,2,1,0,1,0,17,15,14,0,1,2,2,0,11,4,0,1,2,1,7,7,0,0,19,3,1,0,2,16,1,1,2,0,1,11
"E00021205",110,10,4,0,1,0,0,0,0,0,3,6,0,4,0,2,7,3,0,0,3,0,0,1,0,1,0,1,1,2,0,1,0,0,0,0,1,13,1,1,0,0,3,0,3,0,0,5,3,2,0,4,0,1,1,2,0,0,15,10,2,1,0,6,1,5,5,11,0,0,1,0,0,1,0,0,4,4,0,0,6,0,0,6,0,8,7,4,0,3,1,1,0,0,0,19,17,14,3,0,2,2,0,9,0,0,0,0,0,9,8,0,1,18,1,0,1,0,17,0,5,3,0,0,9
"E00021206",67,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,1,1,0,0,3,3,2,0,2,0,0,0,0,0,7,1,1,0,0,1,0,1,0,0,1,0,1,0,4,0,0,2,1,0,1,11,10,2,3,1,4,0,1,1,9,1,1,0,0,0,0,0,0,1,0,1,0,7,0,0,7,0,7,7,7,0,0,0,0,0,0,0,9,8,6,0,2,1,1,0,3,0,0,0,0,0,3,3,0,0,12,0,0,0,0,12,1,5,3,0,1,2
"E00021207",189,22,17,0,3,8,2,0,0,1,3,5,0,0,0,5,70,18,3,2,10,1,2,5,0,2,3,10,10,37,10,11,2,0,0,1,13,51,3,0,0,3,1,0,1,0,0,21,12,9,0,26,0,1,8,14,0,3,17,12,3,1,5,2,1,5,5,5,0,0,0,0,0,0,0,0,2,1,1,0,3,0,0,1,2,10,3,2,0,1,7,1,2,4,0,5,5,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,0,0,8,2,1,0,0,0,5
"E00021208",100,6,3,0,0,1,0,0,0,1,1,3,0,0,0,3,9,2,0,0,2,0,0,1,0,1,0,3,3,3,1,2,0,0,0,0,0,16,2,2,0,0,4,0,4,0,0,3,2,0,1,7,0,0,4,2,0,1,12,10,1,1,3,4,1,2,2,9,0,0,1,1,0,0,0,0,2,2,0,0,6,0,0,6,0,12,9,3,0,6,3,0,3,0,0,17,15,14,1,0,2,2,0,6,2,0,0,0,2,4,4,0,0,13,0,0,0,0,13,0,5,1,0,1,6
"E00021209",96,6,4,0,2,0,0,1,0,0,1,2,0,2,0,0,9,1,0,0,1,0,0,1,0,0,1,3,3,4,1,1,0,1,1,0,0,16,1,0,0,1,2,1,1,0,0,2,1,0,1,11,0,0,0,7,0,4,11,9,1,6,1,1,0,2,2,6,0,0,1,0,0,0,1,0,1,0,0,1,4,1,0,3,0,7,6,4,0,2,1,0,0,1,0,21,15,11,1,3,6,4,2,3,1,1,0,0,0,2,2,0,0,17,2,0,2,0,15,2,4,2,0,1,6
"E00021210",121,9,4,0,0,1,1,0,0,0,2,5,0,0,0,5,14,3,0,1,2,0,0,3,1,1,1,6,6,2,0,1,0,0,0,0,1,20,2,2,0,0,3,0,3,0,0,4,2,2,0,11,0,0,3,6,0,2,14,14,5,2,1,5,1,0,0,6,0,0,0,0,0,0,0,0,2,1,1,0,4,1,0,3,0,13,10,7,0,3,3,1,1,1,0,24,20,19,1,0,4,4,0,8,1,0,0,0,1,7,7,0,0,13,0,0,0,0,13,0,3,4,0,0,6
"E00021211",194,13,8,0,0,2,1,0,0,0,5,5,0,2,0,3,34,9,2,1,6,0,0,1,0,0,1,4,4,20,2,4,1,2,1,0,10,31,1,0,0,1,1,1,0,0,0,15,12,3,0,14,0,0,7,6,0,1,21,18,7,5,1,4,1,3,3,17,0,0,4,0,2,0,2,0,4,3,1,0,9,0,1,8,0,21,13,10,0,3,8,3,5,0,0,24,19,15,2,2,5,5,0,7,1,0,1,0,0,6,6,0,0,26,0,0,0,0,26,1,4,2,1,1,17
"E00021212",92,4,1,0,0,0,0,0,0,0,1,3,0,1,0,2,5,2,0,0,2,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,14,0,0,0,0,4,2,2,0,0,6,4,2,0,4,0,0,1,3,0,0,5,4,0,1,0,2,1,1,1,14,1,1,2,0,1,0,1,0,0,0,0,0,11,0,2,9,0,12,9,4,0,5,3,0,2,0,1,21,15,13,2,0,6,5,1,5,1,0,0,0,1,4,4,0,0,12,1,0,1,0,11,1,2,2,1,0,5
"E00021213",140,8,5,0,0,1,0,0,0,0,4,3,0,2,0,1,19,6,0,1,5,0,0,3,2,1,0,3,3,7,1,3,1,0,0,1,1,25,1,0,0,1,2,0,2,1,1,11,9,2,0,10,0,0,8,2,0,0,16,13,3,1,4,5,0,3,3,9,0,0,2,0,0,1,1,0,0,0,0,0,7,1,0,6,0,15,11,1,0,10,4,1,3,0,0,25,24,19,4,1,1,1,0,8,1,0,0,0,1,7,5,0,2,15,3,0,1,2,12,1,2,1,1,0,7
"E00021214",182,17,10,3,0,3,1,1,0,0,2,7,1,4,1,1,38,11,1,1,8,1,0,1,0,0,1,9,9,17,5,5,1,3,2,0,1,30,3,2,0,1,2,0,2,0,0,8,7,1,0,17,0,0,9,2,0,6,15,9,4,3,0,1,1,6,6,14,0,0,1,1,0,0,0,0,3,2,1,0,10,0,2,7,1,16,11,8,0,3,5,1,0,4,0,25,24,21,0,3,1,1,0,6,2,0,1,1,0,4,4,0,0,21,0,0,0,0,21,2,3,6,0,1,9
"E00021215",233,27,14,2,1,8,0,0,0,0,3,13,0,10,1,2,60,14,3,1,9,1,0,8,7,1,0,11,11,27,5,12,3,3,1,0,3,55,2,0,1,1,2,0,2,1,1,19,14,3,2,31,1,3,4,17,0,6,34,18,3,6,2,5,2,16,16,15,0,0,3,0,3,0,0,0,4,4,0,0,8,2,0,6,0,7,5,3,0,2,2,1,0,1,0,20,14,11,3,0,6,6,0,1,1,0,0,0,1,0,0,0,0,14,0,0,0,0,14,1,3,0,1,0,9
"E00021216",128,5,3,0,0,0,0,0,0,0,3,2,0,2,0,0,24,4,0,0,4,0,0,3,0,1,2,12,12,5,1,2,0,0,0,0,2,14,1,0,0,1,2,0,2,0,0,4,1,1,2,7,0,0,3,3,0,1,8,4,0,2,0,1,1,4,4,12,0,0,2,0,1,0,1,0,2,1,1,0,8,0,0,6,2,16,11,9,0,2,5,0,0,3,2,19,18,12,5,1,1,0,1,6,0,0,0,0,0,6,6,0,0,24,1,0,0,1,23,0,5,6,0,1,11
"E00021217",150,14,9,0,1,6,0,0,0,0,2,5,0,3,0,2,28,6,3,2,1,0,0,5,3,1,1,11,11,6,0,3,0,0,1,0,2,24,2,0,2,0,2,0,2,0,0,11,8,3,0,9,0,1,0,3,0,5,14,11,1,6,2,2,0,3,3,11,0,0,1,0,1,0,0,0,4,3,1,0,6,0,0,6,0,10,7,6,0,1,3,1,2,0,0,19,15,14,1,0,4,4,0,8,1,0,0,1,0,7,6,1,0,22,1,0,0,1,21,0,5,2,0,0,14
"E00021218",287,32,20,2,7,5,2,0,0,1,3,12,0,5,0,7,103,29,2,7,20,0,0,13,10,1,2,10,10,51,10,28,2,1,1,2,7,59,5,2,1,2,2,1,1,2,2,10,6,4,0,40,0,1,18,15,0,6,30,24,1,4,4,13,2,6,6,15,0,0,6,0,1,1,4,0,3,3,0,0,6,1,0,5,0,15,9,5,0,4,6,1,1,1,3,11,11,10,0,1,0,0,0,9,5,0,0,2,3,4,2,0,2,13,0,0,0,0,13,2,1,2,0,0,8
"E00021219",134,16,10,0,3,3,1,0,0,2,1,6,0,4,0,2,23,7,0,1,5,0,1,4,2,0,2,4,4,8,1,4,0,0,0,0,3,18,1,0,0,1,1,0,1,0,0,5,4,0,1,11,0,2,5,2,0,2,17,12,1,4,2,4,1,5,5,18,2,2,3,0,1,1,1,0,6,5,1,0,7,0,2,4,1,7,6,3,1,2,1,0,0,1,0,8,8,6,1,1,0,0,0,9,1,1,0,0,0,8,8,0,0,18,2,0,1,1,16,4,4,3,0,0,5
"E00021220",226,23,18,2,3,7,6,0,0,0,0,5,0,3,0,2,93,33,0,3,30,0,0,9,7,2,0,12,12,39,5,24,2,0,3,1,4,54,2,0,1,1,0,0,0,1,1,8,5,3,0,43,1,1,22,16,0,3,26,22,4,7,2,5,4,4,4,7,0,0,2,0,0,0,2,0,2,1,0,1,3,0,2,1,0,9,5,2,0,3,4,1,2,1,0,5,3,2,0,1,2,1,1,2,1,0,0,0,1,1,1,0,0,7,0,0,0,0,7,0,0,1,0,1,5
"E00021223",291,46,33,5,1,12,9,3,0,0,3,13,0,8,0,5,103,35,2,2,30,0,1,8,8,0,0,6,6,54,12,29,5,0,0,2,6,80,4,0,1,3,3,0,3,8,8,13,5,6,2,52,0,2,35,11,0,4,20,15,6,3,2,3,1,5,5,6,0,0,1,0,0,0,1,0,2,2,0,0,3,0,0,2,1,8,4,4,0,0,4,1,3,0,0,11,4,3,0,1,7,7,0,5,1,0,0,0,1,4,4,0,0,12,0,0,0,0,12,0,2,5,0,0,5
"E00021224",217,29,23,2,3,8,3,1,0,1,5,6,0,2,0,4,54,23,1,2,20,0,0,3,2,0,1,10,10,18,1,11,2,0,0,0,4,44,4,1,0,3,2,0,2,1,1,8,6,2,0,29,0,0,13,12,1,3,29,24,7,8,3,6,0,5,5,15,0,0,2,0,0,0,2,0,9,6,2,1,4,0,0,4,0,13,9,6,0,3,4,1,1,1,1,8,7,5,0,2,1,1,0,6,2,0,1,0,1,4,4,0,0,19,1,0,0,1,18,1,3,3,1,0,10
"E00021225",138,17,8,0,0,3,3,0,0,0,2,9,0,2,0,7,40,18,0,0,17,1,0,1,0,1,0,0,0,21,1,17,2,0,0,0,1,27,5,1,1,3,4,1,3,1,1,7,4,2,1,10,0,1,3,2,0,4,9,8,2,3,2,1,0,1,1,8,0,0,2,0,0,0,2,0,4,0,4,0,2,0,0,2,0,7,5,5,0,0,2,2,0,0,0,5,3,2,0,1,2,1,1,10,1,1,0,0,0,9,8,1,0,15,0,0,0,0,15,0,3,0,1,3,8
"E00021227",156,20,13,2,2,7,0,0,1,0,1,7,0,2,0,5,39,11,1,2,8,0,0,5,3,0,2,7,7,16,2,12,1,0,0,0,1,26,3,0,1,2,2,1,1,3,3,4,2,0,2,14,0,1,6,7,0,0,23,18,3,5,2,8,0,5,5,14,1,1,6,1,0,2,3,0,5,4,1,0,2,0,0,2,0,9,5,4,0,1,4,1,2,1,0,11,5,3,2,0,6,4,2,4,0,0,0,0,0,4,3,0,1,10,2,1,1,0,8,2,2,0,0,0,4
"E00021228",158,12,11,4,1,5,0,0,0,0,1,1,0,1,0,0,26,5,0,1,4,0,0,3,1,1,1,6,6,12,0,5,3,2,0,1,1,17,3,1,0,2,2,0,2,1,1,2,1,1,0,9,0,1,1,4,0,3,20,13,2,2,3,4,2,7,7,26,0,0,4,0,1,0,3,0,5,4,1,0,17,0,0,16,1,12,9,7,0,2,3,0,3,0,0,10,7,7,0,0,3,1,2,13,4,0,0,0,4,9,7,1,1,22,2,0,2,0,20,2,7,2,0,0,9
"E00021229",112,10,7,0,1,1,0,2,0,0,3,3,0,1,0,2,13,6,1,1,4,0,0,0,0,0,0,3,3,4,1,3,0,0,0,0,0,16,2,0,1,1,3,0,3,0,0,2,0,2,0,9,1,1,3,4,0,0,15,9,3,2,1,3,0,6,6,10,0,0,4,0,2,2,0,0,1,0,1,0,5,0,0,4,1,15,13,7,0,6,2,2,0,0,0,19,17,17,0,0,2,1,1,6,0,0,0,0,0,6,6,0,0,8,1,1,0,0,7,1,1,0,0,1,4
"E00021230",140,22,15,1,1,7,1,1,0,1,3,7,0,4,0,3,47,16,2,3,9,0,2,5,3,0,2,2,2,24,5,15,1,0,0,2,1,29,5,0,0,5,0,0,0,0,0,4,3,1,0,20,0,0,11,7,0,2,19,14,0,5,5,3,1,5,5,5,1,1,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,5,4,4,0,0,1,0,1,0,0,3,0,0,0,0,3,1,2,2,1,0,0,0,1,1,1,0,0,8,0,0,0,0,8,0,2,0,1,0,5
"E00021231",107,15,10,0,1,5,0,0,0,1,3,5,0,2,0,3,19,4,0,3,1,0,0,4,1,2,1,2,2,9,1,6,1,0,0,1,0,14,0,0,0,0,1,0,1,0,0,3,3,0,0,10,0,0,5,4,0,1,20,16,5,4,1,4,2,4,4,10,0,0,4,0,1,0,3,0,4,2,1,1,2,1,0,0,1,8,3,1,0,2,5,3,1,1,0,5,3,2,0,1,2,2,0,10,1,0,1,0,0,9,8,1,0,6,0,0,0,0,6,0,2,3,0,0,1
"E00021235",86,3,1,0,0,1,0,0,0,0,0,2,0,1,0,1,10,0,0,0,0,0,0,2,1,0,1,5,5,3,0,1,1,1,0,0,0,13,1,0,0,1,3,1,2,0,0,0,0,0,0,9,0,0,4,1,0,4,10,8,1,1,1,4,1,2,2,8,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,7,0,6,3,2,0,1,3,0,2,1,0,7,6,6,0,0,1,1,0,8,0,0,0,0,0,8,8,0,0,21,1,0,1,0,20,2,4,6,1,1,6
"E00021236",155,22,13,0,3,3,5,0,0,0,2,9,0,6,0,3,43,15,1,1,13,0,0,5,1,0,4,3,3,20,1,12,1,2,0,0,4,17,2,0,0,2,2,1,1,1,1,2,1,0,1,10,0,1,7,2,0,0,14,9,0,4,2,3,0,5,5,8,0,0,2,0,0,0,2,0,0,0,0,0,6,0,1,4,1,11,6,1,0,5,5,2,1,1,1,12,9,8,1,0,3,2,1,6,2,1,0,1,0,4,4,0,0,22,0,0,0,0,22,0,1,9,0,1,11
"E00021238",288,47,39,5,4,19,8,0,2,1,0,8,0,4,0,4,111,32,0,4,28,0,0,16,13,2,1,5,5,58,8,41,2,2,1,1,3,83,6,0,0,6,2,1,1,5,5,12,7,1,4,58,0,2,43,8,0,5,13,9,0,3,3,3,0,4,4,12,3,3,2,0,0,0,2,0,2,2,0,0,5,1,0,4,0,8,3,3,0,0,5,3,1,1,0,5,3,2,1,0,2,0,2,2,0,0,0,0,0,2,2,0,0,7,0,0,0,0,7,2,1,1,0,0,3
"E00021239",209,43,34,1,2,15,9,1,3,0,3,9,0,4,0,5,83,17,1,1,14,1,0,9,7,0,2,6,6,51,7,34,5,0,0,3,2,46,3,0,0,3,0,0,0,0,0,1,0,0,1,42,0,0,30,8,0,4,29,23,6,13,2,1,1,6,6,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021240",245,41,31,2,4,12,10,1,0,0,2,10,0,4,0,6,92,34,3,3,28,0,0,9,5,1,3,10,10,39,4,30,3,1,0,0,1,65,3,2,0,1,1,0,1,0,0,11,6,3,2,50,0,1,26,18,0,5,26,21,3,7,1,9,1,5,5,3,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,4,2,1,0,1,2,2,0,0,0,5,4,4,0,0,1,1,0,3,3,2,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,1,0,4,1
"E00021241",206,24,16,1,1,8,5,0,0,0,1,8,0,3,0,5,60,20,0,2,18,0,0,7,5,0,2,8,8,25,4,17,1,1,0,0,2,56,7,1,0,6,0,0,0,1,1,10,9,1,0,38,0,0,23,10,1,4,19,14,3,6,2,3,0,5,5,7,0,0,1,0,0,1,0,0,5,1,4,0,1,0,0,1,0,12,8,3,0,5,4,2,0,0,2,9,8,6,1,1,1,1,0,4,3,0,2,1,0,1,0,0,1,15,1,0,1,0,14,0,2,3,0,1,8
"E00021243",148,21,14,1,1,5,2,1,0,0,4,7,0,3,0,4,28,9,0,0,9,0,0,0,0,0,0,6,6,13,1,10,0,1,1,0,0,14,0,0,0,0,2,1,1,0,0,2,2,0,0,10,0,0,7,2,0,1,17,13,2,7,1,3,0,4,4,10,0,0,2,0,0,0,2,0,3,1,2,0,5,0,1,4,0,14,7,5,0,2,7,4,1,2,0,11,9,7,2,0,2,2,0,16,0,0,0,0,0,16,13,0,3,17,1,0,1,0,16,2,8,1,0,1,4
"E00021244",75,7,4,0,3,0,0,0,0,0,1,3,0,1,0,2,8,1,0,0,1,0,0,1,0,0,1,3,3,3,0,3,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,1,1,0,0,3,0,0,2,0,0,1,8,6,0,3,3,0,0,2,2,4,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,10,7,6,0,1,3,1,1,1,0,6,6,6,0,0,0,0,0,7,2,0,0,1,1,5,5,0,0,18,2,0,1,1,16,2,4,3,0,0,7
"E00021245",94,8,5,1,2,0,0,1,1,0,0,3,0,0,0,3,17,8,0,1,7,0,0,1,0,0,1,1,1,7,0,4,1,1,0,0,1,13,0,0,0,0,0,0,0,0,0,3,1,0,2,10,0,1,7,1,0,1,17,12,2,3,2,5,0,5,5,8,0,0,1,0,0,0,1,0,4,4,0,0,3,0,0,3,0,11,7,5,1,1,4,1,0,2,1,9,7,6,0,1,2,1,1,3,2,0,0,1,1,1,1,0,0,8,0,0,0,0,8,1,2,1,0,0,4
"E00021246",218,14,8,0,2,1,3,0,0,0,2,6,0,2,1,3,52,17,0,1,16,0,0,5,3,1,1,9,9,21,2,9,2,4,0,1,3,38,3,0,0,3,6,0,6,1,1,11,9,2,0,17,0,0,11,2,0,4,22,15,4,7,2,1,1,7,7,19,0,0,8,0,1,1,5,1,3,1,1,1,8,1,0,7,0,17,11,7,0,4,6,4,2,0,0,18,14,11,2,1,4,4,0,10,4,1,1,1,1,6,4,2,0,28,0,0,0,0,28,1,10,3,0,0,14
"E00021247",128,6,3,0,0,1,2,0,0,0,0,3,0,0,0,3,23,1,0,1,0,0,0,5,1,0,4,8,8,9,0,5,0,1,0,0,3,13,2,1,0,1,2,1,1,1,1,2,1,0,1,6,0,1,2,2,0,1,10,9,0,6,0,2,1,1,1,15,0,0,3,1,0,1,1,0,1,0,1,0,11,1,0,10,0,11,11,4,0,7,0,0,0,0,0,17,14,10,1,3,3,2,1,9,1,0,0,1,0,8,7,0,1,24,1,0,1,0,23,1,6,3,0,0,13
